ID,uniorg,interests,subject,grad_date,course_level,branch_name,age,gender,space_word,mtype,status,registration_date
2730,University of Bath,careers;jobs;skills;volunteer,Aeronautical/Aerospace Engineering,2022,undergrad,,19,male,Liftoff,Member,100,03/07/2018
2731,East Kent College Dover,careers;jobs;skills;volunteer;mentor,Space industry,2018,undergrad,,58,male,Aldrin,Member,100,04/07/2018
2732,University of Leicester,careers;jobs;skills;volunteer;mentor,Physics and Astronomy,2019,undergrad,,20,male,space,Member,100,11/07/2018
2733,Sheffield Hallam University,careers;jobs;skills,Computer Science,2021,undergrad,,19,male,Supercluster,Member,100,11/07/2018
2734,The Open University,jobs;skills,General Engineering,2024,undergrad,,46,male,Kessler,Member,100,12/07/2018
2735,,careers;jobs;volunteer,,,,,17,male,Andromeda,Member,100,14/07/2018
2736,UCL,careers;jobs;skills;volunteer;mentor,Physics and Astronomy,2019,undergrad,,21,,Cosmos,Member,100,19/07/2018
2737,,careers;jobs;skills;volunteer,,,,,18,female,fusion,Member,100,19/07/2018
2738,Imperial College London,jobs;skills;volunteer,Computer Science,2020,undergrad,,21,male,autonomous,Member,100,22/07/2018
2739,University of Bath,jobs;volunteer,Aeronautical/Aerospace Engineering,2019,undergrad,,21,male,Ignition,Member,100,22/07/2018
2740,The Open University,careers;jobs;skills;volunteer,Physics and Astronomy,2024,undergrad,,35,male,Black Hole,Member,100,23/07/2018
2741,"School of Physical Sciences, The Open University, Walton Hall",careers;jobs;skills;volunteer,Physics and Astronomy,,undergrad,,52,female,Dark,Member,100,27/07/2018
2742,Aberystwyth University,careers;jobs;skills;volunteer;mentor,Use of Sentinel-2 imagery to monitor crops in South America,2020,phd,,32,female,moon,Member,100,27/07/2018
2743,The University of Manchester,careers;jobs;skills;volunteer;mentor,"Science, Technology and Innovation Policy",2021,phd,,24,female,shenzhou,Member,100,28/07/2018
2744,Aberystwyth University,careers;jobs;skills;volunteer,Space Science and Robotics,2019,undergrad,,21,male,plasma,Member,100,31/07/2018
2745,L.N.Gumilyev Eurasian National University,careers;jobs;skills;volunteer;mentor,Space tecnique and technologies,2019,undergrad,,20,female,galaxy,Member,100,02/08/2018
2746,UCL,careers;jobs;skills;volunteer;mentor,"urban water, knowledge sharing",2019,phd,,26,female,galactic,Member,100,03/08/2018
2747,Royal Holloway University of London,,Physics and Astronomy,2022,undergrad,,18,male,Poyekhali,Member,100,05/08/2018
2748,University of Southampton,careers;jobs;skills;volunteer;mentor,Aeronautical and Astronautical Engineering,2020,undergrad,,22,male,Exploration,Member,100,10/08/2018
2749,King's College London,careers;jobs;skills;volunteer,Space Physiology and Health,2019,masters,,25,female,Supernova,Member,100,10/08/2018
2750,Open University,careers;jobs;volunteer,General Engineering,2020,undergrad,,40,male,Aurora,Member,100,11/08/2018
2751,University of Kent,careers;jobs;skills;volunteer,"Astronomy, Space Science, and Astrophysics",2019,undergrad,,20,male,intergalactic,Member,100,11/08/2018
2752,Lawrence Sheriff School,careers;jobs;skills;volunteer;mentor,,,,,17,male,Supernova,Member,100,11/08/2018
2753,"City, University of London",careers;jobs;skills;volunteer,Law,2019,masters,,26,male,exoplanet,Member,100,11/08/2018
2754,Tormead School,careers;jobs;skills;volunteer;mentor,,,,,16,female,spaghettification,Member,100,13/08/2018
2755,LJMU,careers;jobs;skills;volunteer;mentor,Astrophysics,2020,phd,,24,female,aurora,Member,100,14/08/2018
2756,Swansea University,careers;jobs;skills;volunteer,Ancient History,2019,undergrad,,20,female,eclipse,Member,100,17/08/2018
2757,UCL,careers;jobs;volunteer,Medical Physics,2019,undergrad,,21,female,Space medicine,Member,100,17/08/2018
2758,,careers;jobs;skills;volunteer,,,,,17,,exoplanet,Member,100,19/08/2018
2759,Open University,careers;jobs;skills;volunteer;mentor,Mechanical Engineering,2020,undergrad,,31,male,Cosmos,Member,100,22/08/2018
2760,The Open University,careers;jobs;skills,BSc Natural Sciences: Astronomy and Planetary Science,2018,undergrad,,30,female,Continuum,Member,100,23/08/2018
2761,Swansea University,jobs;skills;volunteer,Aeronautical/Aerospace Engineering,2023,undergrad,,18,male,Wormhole,Member,100,24/08/2018
2762,,careers;skills;volunteer,,,,,15,female,Exoplanet,Member,100,26/08/2018
2763,University of Surrey,careers;jobs;skills;volunteer,Electrical & Electronic Engineering,2021,undergrad,,19,male,Unexplored,Member,100,26/08/2018
2764,The Open University,careers;jobs;skills;volunteer,Mathematics and Physics,2019,undergrad,,29,female,vacuum,Member,100,30/08/2018
2765,University of Warwick,careers;jobs;skills;volunteer,Physics,2019,undergrad,,21,female,Discovery,Member,100,31/08/2018
2766,The University of Edinburgh,careers;jobs;skills;volunteer;mentor,Computer Science and Physics,2021,undergrad,,19,male,Pulsar,Member,100,02/09/2018
2767,University of Sheffield,careers;jobs;skills;volunteer,Aeronautical/Aerospace Engineering,2020,undergrad,,20,male,Eccentricity,Member,100,06/09/2018
2768,University of Southampton,careers;jobs;skills;volunteer,Aeronautical/Aerospace Engineering,2019,undergrad,,21,male,Infinite,Member,100,07/09/2018
2769,Imperial College London,careers;jobs;skills;volunteer;mentor,Planetary Science,2021,phd,,24,female,Celestial,Member,100,08/09/2018
2770,UCL,careers;jobs;skills;volunteer,Physics and Astronomy,2021,undergrad,,19,male,Galaxy,Member,100,10/09/2018
2771,Aberystwyth University,jobs;volunteer,"Physics and Astronomy, robotics",2021,undergrad,,20,male,Aurora,Member,100,11/09/2018
2772,Cranfield University,careers;jobs;skills;volunteer,Aeronautical/Aerospace Engineering,2019,masters,,23,female,Rocket,Member,100,11/09/2018
2773,Warwick University,careers;jobs;skills;volunteer;mentor,Physics and Astronomy,2018,undergrad,,22,female,Quasar,Member,100,12/09/2018
2774,,careers;skills;volunteer;mentor,,,,,16,female,supernova,Member,100,15/09/2018
2775,Crosskeys College,jobs;skills;volunteer,,,,,18,female,Supernova,Member,100,15/09/2018
2776,University of East Anglia,careers;jobs;skills;volunteer;mentor,Physics with a Foundation Year,2021,undergrad,,37,female,Sputnik,Member,100,17/09/2018
2777,Loughborough University,careers;jobs;skills;volunteer;mentor,Aeronautical/Aerospace Engineering,2021,undergrad,,20,male,Acquisition,Member,100,17/09/2018
2778,University of Exeter,careers;jobs;skills;volunteer;mentor,Physics and Astronomy,2021,undergrad,,18,female,nebula,Member,100,19/09/2018
2779,Felsted School,careers;jobs;skills;volunteer,,,,,17,female,Super Nova,Member,100,19/09/2018
2780,University of Sheffield,careers;jobs;skills;volunteer,Aeronautical/Aerospace Engineering,2021,undergrad,,21,male,Exploration,Member,100,20/09/2018
2781,University of Cambridge,careers;jobs,Mathematics,2019,undergrad,,21,male,Astrostatistics,Member,100,20/09/2018
2782,The University of Manchester,careers;jobs;skills;mentor,Aeronautical/Aerospace Engineering,2019,undergrad,,21,female,Quasar,Member,100,22/09/2018
2783,,careers;volunteer,,,,,16,female,extragalactic,Member,100,24/09/2018
2784,University of Southampton,careers;jobs;skills;volunteer,Aeronautical/Aerospace Engineering,2020,undergrad,,20,male,Perizene,Member,100,24/09/2018
2785,Royal Holloway University of London,careers;jobs;skills;volunteer;mentor,Computer Science,2022,undergrad,,18,male,Payload,Member,100,25/09/2018
2786,University of Exeter,careers;jobs;skills;volunteer;mentor,Mechanical Engineering,2019,undergrad,,21,male,?,Member,100,25/09/2018
2787,Royal Holloway University of London,,Information Security,2020,masters,,21,male,Event horizon,Member,100,27/09/2018
2788,University of Bath,careers;jobs;skills;volunteer;mentor,Physics and Astronomy,2019,undergrad,,21,female,Supernova,Member,100,27/09/2018
2789,University of Bristol,careers;jobs;skills;volunteer;mentor,Aerospace Engineering,2020,undergrad,,20,female,Retrograde,Member,100,27/09/2018
2790,Uxbridge College,careers;jobs;skills;volunteer;mentor,,,,,19,female,Penumbra,Member,100,27/09/2018
2791,UCLMS,careers;jobs;skills;volunteer;mentor,Medicine,2023,undergrad,,20,male,Pulsar,Member,100,28/09/2018
2792,University of Liverpool,careers;jobs;skills,Mechanical Engineering,2020,undergrad,,20,female,Supernova,Member,100,28/09/2018
2793,University of Southampton,careers;jobs;skills;volunteer;mentor,Aeronautical/Aerospace Engineering,2021,phd,,21,male,Constellation,Member,100,01/10/2018
2794,University of Southampton,careers;jobs;skills,Mathematics,2021,undergrad,,18,female,nebulae,Member,100,02/10/2018
2795,Kingston University,careers;jobs;skills;volunteer,Aerospace Engineering inc Astro and space technology,2020,undergrad,,20,female,Vacuum,Member,100,03/10/2018
2796,QinetiQ,jobs;volunteer,,,,,27,male,Thruster,Member,100,03/10/2018
2797,University of Strathclyde,careers;jobs;skills;volunteer,Computer Science,2019,masters,,23,male,Cosmonaut,Member,100,03/10/2018
2798,University of Warwick,careers;jobs;volunteer,Physics and Astronomy,2020,undergrad,,19,female,galaxy,Member,100,04/10/2018
2799,UWE,careers;volunteer,Aeronautical/Aerospace Engineering,2020,undergrad,,27,male,Cataclysmic,Member,100,05/10/2018
2800,Open University,careers;jobs;skills;volunteer;mentor,Combined STEM,2021,undergrad,,18,female,syzygy,Member,100,05/10/2018
2801,University College London,careers;jobs;skills;volunteer;mentor,Electrical & Electronic Engineering,2021,undergrad,,19,male,Ikaros,Member,100,05/10/2018
2802,Kingston University,,Aeronautical/Aerospace Engineering,2022,undergrad,,19,male,Quasar,Member,100,06/10/2018
2803,The University of Glasgow,careers;jobs;skills;volunteer,Aeronautical/Aerospace Engineering,2023,undergrad,,17,male,exploration,Member,100,08/10/2018
2804,UCL,careers;jobs;skills;volunteer;mentor,Geography & Environmental Sciences,2019,undergrad,,21,female,Cosmos,Member,100,08/10/2018
2805,University of Surrey,,Electronic Engineering with Space Systems,2019,undergrad,,22,male,nominal,Member,100,10/10/2018
2806,London School of Economics,careers;jobs;skills;volunteer;mentor,International Relations,2019,masters,,21,male,Innovation,Member,100,11/10/2018
2807,University of Southampton,skills;volunteer,Aeronautical/Aerospace Engineering,2016,masters,,23,male,Regolith,Member,100,12/10/2018
2808,ìmperial college london,careers;jobs;skills;mentor,Aeronautical/Aerospace Engineering,2022,undergrad,,19,,EDL,Member,100,13/10/2018
2809,"Warwick Trident College, Warwickshire College Group",careers;jobs;skills;volunteer;mentor,,,,,17,male,nebula,Member,100,13/10/2018
2810,Coventry University,careers;jobs;skills;volunteer;mentor,Aeronautical/Aerospace Engineering,2019,undergrad,,21,male,Interstellar,Member,100,15/10/2018
2811,University of Leeds,volunteer,Economics,2018,undergrad,,21,male,Hot Jupiters!,Member,100,15/10/2018
2812,University of Sheffield,careers;jobs;skills;volunteer,Aeronautical/Aerospace Engineering,2021,undergrad,,19,female,Cosmos,Member,100,17/10/2018
2813,University of Sheffield,careers;jobs;skills;volunteer;mentor,Aerospace Engineering,2022,undergrad,,19,female,Exploration,Member,100,17/10/2018
2814,Oxford Brookes University,jobs,Mechanical Engineering,2019,undergrad,,28,male,Space,Member,100,17/10/2018
2815,Kingston University,careers;jobs;skills;volunteer,Aeronautical/Aerospace Engineering,2019,undergrad,,23,male,Nebula,Member,100,17/10/2018
2816,The University of Edinburgh,careers;jobs;skills;volunteer,Physics and Astronomy,2022,undergrad,,20,male,Multi-Planetary,Member,100,18/10/2018
2817,University College London,jobs;skills;mentor,Mechanical Engineering,2021,undergrad,,19,female,Constellation,Member,100,20/10/2018
2818,Wimbledon College sixth form,careers;jobs;skills;volunteer,,,,,16,male,Quasar,Member,100,20/10/2018
2819,University of Sheffield,careers;jobs;skills;volunteer,Aeronautical/Aerospace Engineering,2021,undergrad,,20,male,Apoapsis,Member,100,21/10/2018
2820,University of Bath,careers;jobs,Electrical & Electronic Engineering with Space Science Technologies,2020,undergrad,,21,male,Exoplanet,Member,100,22/10/2018
2821,University of Nottingham,careers;jobs;skills;volunteer,Aeronautical/Aerospace Engineering,2022,undergrad,,20,male,Weightlessness,Member,100,22/10/2018
2822,University of Nottingham,careers;jobs;skills;volunteer,Aeronautical/Aerospace Engineering,2022,undergrad,,19,female,Rocket,Member,100,23/10/2018
2823,"School of Physical Sciences, The Open University, Walton Hall",careers;jobs;skills,Natural Sciences,2022,undergrad,,34,male,Oort,Member,100,23/10/2018
2824,Queen Mary University of London,jobs;skills,Computer system engineering,2022,undergrad,,19,male,Nebula,Member,100,24/10/2018
2825,King's College London,careers;jobs;skills;mentor,Physics and Astronomy,2021,undergrad,,18,male,Andromeda and Wormholes.,Member,100,25/10/2018
2826,Cranfield University,careers;jobs;skills;volunteer,Astronautics & Space Engineering,2019,masters,,28,male,Cosmic,Member,100,25/10/2018
2827,Queen Mary University of London,careers;jobs;skills;volunteer;mentor,Aeronautical/Aerospace Engineering,2021,undergrad,,27,male,OSIRIS-REX,Member,100,25/10/2018
2828,University of Leicester,careers;jobs;skills;volunteer;mentor,Physics and Astronomy,2019,masters,,30,female,Dark Matter,Member,100,27/10/2018
2829,Southend high school for girls,careers;jobs;skills;volunteer;mentor,,,,,17,female,PROXIMA B,Member,100,28/10/2018
2830,University of Sheffield,careers;jobs;skills;volunteer,Materials Technology,2019,masters,,21,male,Pulsars,Member,100,28/10/2018
2831,Apprentice,careers;jobs;skills;volunteer,,,,,18,male,Atmosphere,Member,100,28/10/2018
2832,Queen Mary University of London,careers;jobs;skills;volunteer;mentor,Aeronautical/Aerospace Engineering,2020,undergrad,,19,female,celestial,Member,100,28/10/2018
2833,Cardiff University,careers;jobs;skills;volunteer;mentor,Mechanical Engineering,2020,undergrad,,22,male,SSTO,Member,100,29/10/2018
2834,RAL Space,skills;volunteer;mentor,Robotics,2018,undergrad,,23,male,Apollo,Member,100,30/10/2018
2835,Anglia Ruskin University,careers;jobs;skills;volunteer;mentor,Electrical & Electronic Engineering,2019,masters,,28,male,Hard,Member,100,30/10/2018
2836,SAPIENZA UNIVERSITY OF ROMA,careers;jobs;skills;volunteer,SPACE AND ASTRONAUTICAL ENGINEERINGING,,undergrad,,25,male,UNIVERSE,Member,100,30/10/2018
2837,Anglia Ruskin University,careers;jobs;skills;volunteer;mentor,Electrical & Electronic Engineering,2019,masters,,26,male,Cosmos,Member,100,31/10/2018
2838,University of Leeds,careers;jobs;skills;mentor,BSc Physics with Astrophysics,2019,undergrad,,36,male,superluminal,Member,100,31/10/2018
2839,King\'s College London,,physics with Astrophysics and Cosmology,2021,undergrad,,19,male,Nebula,Member,100,31/10/2018
2840,University of Southampton,jobs;volunteer,Space Systems Engineering,2019,masters,,22,male,Lagrangian (Lagrangian Point),Member,100,01/11/2018
2841,University of Leeds,careers;jobs;skills;volunteer;mentor,Mechanical Engineering,2019,undergrad,,20,male,Karman line,Member,100,02/11/2018
2842,King's College London,careers;jobs;skills;volunteer,Physics and Philosophy,2021,undergrad,,18,female,Nebula,Member,100,02/11/2018
2843,Coombe Dean School,careers;volunteer,,,,,16,female,Luna,Member,100,02/11/2018
2844,Univeristy of Bristol,careers;jobs;skills;volunteer,Computer Science,2022,undergrad,,18,male,Mars,Member,100,04/11/2018
2845,University of Southampton,jobs;skills,Aeronautical/Aerospace Engineering,2021,undergrad,,20,female,Exploration,Member,100,05/11/2018
2846,Queen Mary University,jobs;skills;volunteer,Aeronautical/Aerospace Engineering,2019,undergrad,,21,male,Interstellar,Member,100,05/11/2018
2847,"School of Physical Sciences, The Open University, Walton Hall",careers;jobs;skills;volunteer,Natural Sciences,2022,undergrad,,37,male,Magnetar,Member,100,06/11/2018
2848,The University of Edinburgh,careers;jobs;skills;volunteer;mentor,Computer Science,2018,masters,,25,male,Interplanetary,Member,100,06/11/2018
2849,Cardiff University,careers;jobs;skills;volunteer,Astrophysics,2021,undergrad,,19,male,Nebula,Member,100,10/11/2018
2850,The Open University,careers;jobs;skills;volunteer,planetary science and astronomy,2024,undergrad,,20,female,cosmos,Member,100,11/11/2018
2851,The University of Sheffield,jobs;skills,Materials Science and Engineering,2019,undergrad,,21,male,Fusion,Member,100,12/11/2018
2852,Queen Mary University of London,careers;jobs;skills;volunteer,Aeronautical/Aerospace Engineering,2019,masters,,26,male,solar,Member,100,12/11/2018
